,budget,genre,gross,name,runtime,score,votes,Profit
4252,56000000,Action,113086868,The Pacifier,95,5.6,72886,57086868
4253,30000000,Drama,51100486,Hide and Seek,101,5.9,73932,21100486
4254,1000000,Horror,16188180,Wolf Creek,99,6.3,59341,15188180
4255,150000000,Animation,135386665,Chicken Little,81,5.8,70253,-14613335
4256,25000000,Biography,11008432,Lords of Dogtown,107,7.1,46416,-13991568
4257,22000000,Crime,36024076,Derailed,108,6.6,65085,14024076
4258,43000000,Horror,47806295,The Skeleton Key,104,6.5,93583,4806295
4259,50000000,Action,18472363,Into the Blue,110,5.8,66598,-31527637
4260,60000000,Action,28031250,Doom,105,5.2,92480,-31968750
4261,7900000,Comedy,671240,Imagine Me & You,90,6.8,25074,-7228760
4262,0,Action,75420,Revolver,111,6.5,78882,75420
4263,32000000,Action,43095600,Transporter 2,87,6.3,167685,11095600
4264,15000000,Horror,20700082,Tierra de los muertos,93,6.2,82522,5700082
4265,0,Drama,33579797,The Constant Gardener,129,7.5,117703,33579797
4266,7000000,Biography,28747570,Capote,114,7.4,108050,21747570
4267,45000000,Comedy,19377727,The Producers,134,6.4,36654,-25622273
4268,10000000,Comedy,13744960,Broken Flowers,106,7.2,86481,3744960
4269,130000000,Action,68671925,Sahara,124,6.0,81514,-61328075
4270,6500000,Comedy,24792061,Thank You for Smoking,92,7.6,198616,18292061
4271,50000000,Drama,50824620,Syriana,128,7.0,114811,824620
4272,2000000,Action,3337931,Harsh Times,116,6.9,57219,1337931
4273,50000000,Drama,3626883,Stay,99,6.9,65389,-46373117
4274,17500000,Animation,51386611,Hoodwinked!,80,6.5,48853,33886611
4275,17000000,Comedy,60062868,The Family Stone,103,6.3,52044,43062868
4276,29000000,Drama,6303762,Regresiones de un hombre muerto,103,7.1,98068,-22696238
4277,45000000,Comedy,53412862,"Yours, Mine & Ours",88,5.4,23229,8412862
4278,0,Comedy,24381334,Ice Princess,98,6.0,21228,24381334
4279,0,Crime,211667,Lady Vengeance,115,7.6,58692,211667
4280,5500000,Comedy,50633099,Diary of a Mad Black Woman,100,5.7,11095,45133099
4281,0,Drama,3634407,Caché,117,7.3,58915,3634407
4282,20000000,Drama,7524766,Proof,100,6.8,38387,-12475234
4283,50000000,Horror,76231249,The Ring Two,110,5.4,78527,26231249
4284,0,Comedy,1819454,Kinky Boots,107,7.1,15158,1819454
4285,2000000,Crime,1900725,The Proposition,104,7.4,44941,-99275
4286,50000000,Action,10169202,Domino,127,6.0,59944,-39830798
4287,84000000,Comedy,17018422,Son of the Mask,94,2.2,44519,-66981578
4288,30000000,Comedy,21835784,A Lot Like Love,107,6.6,61081,-8164216
4289,60000000,Comedy,82931301,Si te casas... te mato,101,5.5,47280,22931301
4290,30000000,Drama,25473352,Dark Water,105,5.6,53073,-4526648
4291,40000000,Biography,30981850,Get Rich or Die Tryin',117,5.1,38564,-9018150
4292,30000000,Adventure,15007991,The Cave,97,5.1,30287,-14992009
4293,19300000,Drama,66453,Tideland,120,6.5,28341,-19233547
4294,0,Comedy,35424335,The Ringer,94,5.8,32291,35424335
4295,18000000,Horror,29511112,The Fog,100,3.6,30834,11511112
4296,35000000,Drama,18324242,North Country,126,7.3,34660,-16675758
4297,25000000,Biography,5128124,The World's Fastest Indian,127,7.8,46465,-19871876
4298,100000000,Comedy,110332737,Fun with Dick and Jane,90,6.1,117210,10332737
4299,57000000,Comedy,26838389,Elizabethtown,123,6.4,61111,-30161611
4300,7500000,Biography,31501218,"Good Night, and Good Luck.",93,7.5,86894,24001218
4301,8000000,Crime,22201636,Hustle & Flow,116,7.4,34921,14201636
4302,0,Crime,1987287,Oliver Twist,130,6.9,27113,1987287
4303,22000000,Comedy,22264487,Deuce Bigalow: European Gigolo,83,4.6,43334,264487
4304,85000000,Comedy,62252415,Bewitched,102,4.8,61436,-22747585
4305,0,Comedy,32880591,In Her Shoes,130,6.5,54160,32880591
4306,30000000,Animation,56110897,The Curse of the Were-Rabbit,85,7.5,105471,26110897
4307,3200000,Action,54556,Feast,95,6.4,26705,-3145444
4308,20000000,Action,5178569,Alone in the Dark,99,2.3,38854,-14821431
4309,0,Biography,1410778,The Notorious Bettie Page,100,6.6,9362,1410778
4310,15000000,Adventure,5023275,Three Burials,121,7.4,35479,-9976725
4311,0,Comedy,22827153,Prime,105,6.2,36623,22827153
4312,30000000,Adventure,8586392,An Unfinished Life,108,7.0,25594,-21413608
4313,45000000,Action,48478006,Miss Congeniality 2: Armed and Fabulous,115,5.0,56280,3478006
4314,45000000,Action,24520892,Unleashed,103,7.0,89513,-20479108
4315,80000000,Crime,72708161,The Interpreter,128,6.4,89351,-7291839
4316,32000000,Adventure,82674398,Are We There Yet?,95,4.6,24485,50674398
4317,38000000,Comedy,19297522,La marca de la bestia,97,5.0,27364,-18702478
4318,30000000,Comedy,42071069,Fever Pitch,104,6.2,37872,12071069
4319,135000000,Action,32116746,Stealth,121,5.0,47130,-102883254
4320,0,Drama,15331289,The Greatest Game Ever Played,120,7.5,23793,15331289
4321,45000000,Comedy,52580895,Kicking & Screaming,95,5.6,31788,7580895
4322,1500000,Drama,712294,The Ballad of Jack and Rose,100,6.7,9875,-787706
4323,900000,Crime,381186,The Quiet,96,6.4,13952,-518814
4324,0,Drama,12667,London,92,6.6,20156,12667
4325,20000000,Action,19976073,Assault on Precinct 13,109,6.3,68103,-23927
4326,0,Comedy,540085,Romance & Cigarettes,105,6.3,10438,540085
4327,25000000,Crime,871527,Where the Truth Lies,107,6.5,15631,-24128473
4328,35000000,Comedy,68915888,Guess Who,105,5.9,35503,33915888
4329,25000000,Action,2405420,BloodRayne,95,2.9,31478,-22594580
4330,20000000,Drama,46752382,Boogeyman,89,4.1,27378,26752382
4331,0,Action,66851,Beowulf & Grendel,103,5.9,16275,66851
4332,14000000,Comedy,32645546,Because of Winn-Dixie,106,6.4,9001,18645546
4333,2500000,Comedy,305688,Pretty Persuasion,100,6.6,9036,-2194312
4334,10000000,Drama,4280577,Goal! The Dream Begins,118,6.7,53872,-5719423
4335,80000000,Action,10166502,The Great Raid,132,6.7,19340,-69833498
4336,30000000,Comedy,43894863,Must Love Dogs,98,5.9,27405,13894863
4337,1000000,Drama,10047674,Cry_Wolf,90,5.9,23845,9047674
4338,0,Action,11905519,The Protector,83,7.1,31727,11905519
4339,30000000,Comedy,32868349,Bad News Bears,113,5.8,18270,2868349
4340,1000000,Adventure,9015303,Transamerica,103,7.4,37575,8015303
4341,0,Comedy,36351350,Beauty Shop,105,5.5,14248,36351350
4342,0,Comedy,1305,Adam's Apples,94,7.8,38428,1305
4343,33100000,Comedy,16808336,Rebound,86,5.1,11109,-16291664
4344,40000000,Action,19699706,Man of the House,100,5.4,20682,-20300294
4345,20000000,Drama,22862049,Two for the Money,122,6.2,38668,2862049
4346,16000000,Action,3101301,Supercross,80,4.1,4076,-12898699
4347,25000000,Comedy,16247775,The Perfect Man,100,5.5,24927,-8752225
4348,7000000,Comedy,1705595,Everything Is Illuminated,106,7.5,52683,-5294405
4349,30000000,Adventure,49772522,Racing Stripes,102,5.2,13521,19772522
4350,3500000,Comedy,2068323,Strangers with Candy,97,6.1,7228,-1431677
4351,0,Horror,881745,Venom,87,4.7,8454,881745
4352,0,Comedy,202200,Angel-A,91,7.1,27839,202200
4353,1000000,Comedy,2678691,Junebug,106,7.0,19828,1678691
4354,22000000,Comedy,12482775,The Weather Man,102,6.6,71722,-9517225
4355,22000000,Drama,1054361,Joyeux Noel,116,7.8,23393,-20945639
4356,14200000,Drama,78378,Manderlay,139,7.4,19714,-14121622
4357,4000000,Comedy,1325073,Thumbsucker,96,6.6,19354,-2674927
4358,0,Comedy,1311633,Happy Endings,128,6.5,8394,1311633
4359,80000000,Action,1891821,A Sound of Thunder,102,4.2,17129,-78108179
4360,10000000,Drama,56386759,White Noise,101,5.5,43523,46386759
4361,0,Comedy,828699,Breakfast on Pluto,128,7.3,18406,828699
4362,0,Drama,733094,Black,122,8.2,27633,733094
4363,30000000,Drama,251495,Dominion: Prequel to the Exorcist,117,5.3,8626,-29748505
4364,0,Comedy,384924,Little Manhattan,84,7.6,19906,384924
4365,4000000,Adventure,864959,Mirrormask,101,6.9,20947,-3135041
4366,0,Drama,10281585,Shopgirl,106,6.4,21851,10281585
4367,0,Drama,2804642,La mujer de mi hermano,100,6.2,2725,2804642
4368,9000000,Comedy,18761993,The Upside of Anger,100,6.9,19715,9761993
4369,0,Comedy,145450,Dirty Deeds,87,5.9,7723,145450
4370,169000,Comedy,1618957,Keeping Mum,99,6.8,29722,1449957
4371,14000000,Horror,16298046,An American Haunting,83,5.0,22973,2298046
4372,2000000,Comedy,3885134,Me and You and Everyone We Know,91,7.3,32369,1885134
4373,3800000,Horror,167723,Tamara,98,5.2,8649,-3632277
4374,20000000,Comedy,11034436,Mrs Henderson Presents,103,7.1,14000,-8965564
4375,0,Adventure,478070,Lovewrecked,87,4.9,12473,478070
4376,32000000,Drama,32701088,Dreamer: Inspired by a True Story,106,6.9,10608,701088
4377,16000000,Drama,1666262,The White Countess,135,6.7,5569,-14333738
4378,0,Biography,454711,Last Days,97,5.8,19666,454711
4379,1000000,Crime,44785,The Zodiac,97,5.4,6464,-955215
4380,0,Crime,56103,The Aura,134,7.3,11477,56103
4381,0,Drama,374903,Asylum,99,6.1,4365,374903
4382,35000000,Animation,19447478,Valiant,76,5.6,17195,-15552522
4383,3000000,Crime,2912363,Tsotsi,94,7.3,25853,-87637
4384,0,Drama,117581,Time to Leave,81,7.1,7609,117581
4385,6800000,Comedy,49526,The Chumscrubber,108,7.0,16769,-6750474
4386,0,Comedy,17378977,Roll Bounce,112,6.0,5848,17378977
4387,10000000,Comedy,12594698,The Matador,96,6.8,41498,2594698
4388,33000000,Action,8326035,The Man,83,5.5,22713,-24673965
4389,0,Crime,121390,13 Tzameti,93,7.4,15418,121390
4390,7500000,Action,143615,Man-Thing,105,4.0,5119,-7356385
4391,3500000,Comedy,101228,Winter Passing,100,6.4,7539,-3398772
4392,0,Action,370627,Shadowboxer,93,5.6,6165,370627
4393,2500000,Comedy,247141,Marilyn Hotchkiss' Ballroom Dancing & Charm School,100,6.6,2382,-2252859
4394,0,Biography,676167,Sophie Scholl: The Final Days,120,7.7,23519,676167
4395,0,Crime,1452402,Paradise Now,90,7.5,20477,1452402
4396,12500000,Comedy,323331,Russian Dolls,125,7.0,17470,-12176669
4397,0,Crime,651234,L'enfant,95,7.5,15410,651234
4398,0,Comedy,58116,Dirty Love,91,3.5,6228,58116
4399,500000,Drama,79943,The Death of Mr. Lazarescu,153,8.0,11161,-420057
4400,40000000,Drama,53089891,The Prestige,130,8.5,943597,13089891
4401,90000000,Crime,132384315,The Departed,151,8.5,962185,42384315
4402,0,Drama,37634615,Pan's Labyrinth,118,8.2,511652,37634615
4403,65000000,Action,210614939,300,117,7.7,648211,145614939
4404,225000000,Action,423315812,Pirates of the Caribbean: Dead Man's Chest,151,7.3,567704,198315812
4405,35000000,Drama,10144010,The Fountain,96,7.3,203187,-24855990
4406,76000000,Drama,35552383,Children of Men,109,7.9,391981,-40447617
4407,150000000,Action,167445960,Casino Royale,144,8.0,503887,17445960
4408,40000000,Action,50866635,Apocalypto,139,7.8,252584,10866635
4409,35000000,Comedy,124740460,The Devil Wears Prada,109,6.8,308388,89740460
4410,2000000,Drama,11286112,The Lives of Others,137,8.5,285724,9286112
4411,120000000,Animation,244082982,Cars,117,7.1,292006,124082982
4412,0,Adventure,438653,Idiocracy,84,6.6,118217,438653
4413,50000000,Adventure,46982632,Terror en Silent Hill,125,6.6,189068,-3017368
4414,55000000,Biography,163566459,The Pursuit of Happyness,117,8.0,369367,108566459
4415,8000000,Comedy,59891098,Little Miss Sunshine,101,7.8,381001,51891098
4416,0,Comedy,26870825,Pisando firme,103,6.4,23787,26870825
4417,700000,Drama,2694973,Half Nelson,106,7.2,75238,1994973
4418,15000000,Horror,41778863,The Hills Have Eyes,107,6.4,139041,26778863
4419,85000000,Comedy,63224849,The Holiday,138,6.9,197811,-21775151
4420,20000000,Comedy,2339735,She's the Man,105,6.4,125579,-17660265
4421,85000000,Action,62514415,The Fast and the Furious: Tokyo Drift,104,6.0,199003,-22485585
4422,125000000,Mystery,217536138,The Da Vinci Code,149,6.6,345008,92536138
4423,40000000,Biography,15962471,Marie Antoinette,123,6.4,85914,-24037529
4424,100000000,Adventure,57366262,Diamante de sangre,143,8.0,430028,-42633738
4425,0,Adventure,2280348,The Fall,117,7.9,94912,2280348
4426,35000000,Comedy,7458269,A Good Year,117,6.9,76333,-27541731
4427,0,Biography,15229325,Sospechas mortales,117,6.9,91466,15229325
4428,45000000,Crime,88513495,Inside Man,129,7.6,290361,43513495
4429,25000000,Drama,34302837,Babel,143,7.5,257380,9302837
4430,10000000,Horror,80238724,Saw III,108,6.2,152336,70238724
4431,16000000,Horror,39517763,The Texas Chainsaw Massacre: The Beginning,91,5.9,59869,23517763
4432,17000000,Action,35662731,Smokin' Aces,109,6.7,125910,18662731
4433,16000000,Drama,39868642,The Illusionist,110,7.6,316052,23868642
4434,24000000,Drama,70270943,Rocky Balboa,102,7.2,174575,46270943
4435,0,Crime,2223293,El Perfume: Historia de un asesino,147,7.5,202948,2223293
4436,210000000,Action,234362462,X-Men III: La batalla final,104,6.7,415430,24362462
4437,70000000,Comedy,137355633,Click,107,6.4,263834,67355633
4438,52000000,Comedy,118703275,The Break-Up,106,5.8,108341,66703275
4439,75000000,Action,64038616,Deja Vu,126,7.0,258182,-10961384
4440,0,Comedy,6088249,Grandma's Boy,94,7.0,70595,6088249
4441,12000000,Crime,65328121,Step Up,104,6.5,97712,53328121
4442,135000000,Action,63450470,Miami Vice,134,6.0,97434,-71549530
4443,209000000,Action,200081192,Superman Returns,154,6.1,249656,-8918808
4444,18000000,Comedy,41011711,John Tucker Must Die,89,5.8,71344,23011711
4445,72500000,Action,148213377,Talladega Nights: The Ballad of Ricky Bobby,108,6.6,140305,75713377
4446,150000000,Action,134029801,Mission: Impossible III,126,6.9,275630,-15970199
4447,18000000,Comedy,128505958,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,84,7.3,312878,110505958
4448,0,Crime,327919,This Is England,101,7.7,104084,327919
4449,27000000,Crime,22494487,Lucky Number Slevin,110,7.8,275930,-4505513
4450,110000000,Adventure,250863268,Night at the Museum,108,6.4,257969,140863268
4451,75000000,Animation,73661010,Monster House,91,6.6,79512,-1338990
4452,20000000,Action,23292105,The Covenant,97,5.3,41469,3292105
4453,160000000,Action,60674817,Poseidon,98,5.6,86466,-99325183
4454,70000000,Drama,103365956,Dreamgirls,130,6.5,60034,33365956
4455,0,Action,2201923,The Host,120,7.0,76265,2201923
4456,23000000,Comedy,36323505,Accepted,93,6.5,110788,13323505
4457,15000000,Drama,9396870,Black Snake Moan,116,7.0,55548,-5603130
4458,70000000,Drama,5971336,Basic Instinct 2,114,4.2,32861,-64028664
4459,26000000,Drama,5463019,Little Children,136,7.6,96259,-20536981
4460,65000000,Adventure,71726025,RV,99,5.5,49145,6726025
4461,90000000,Drama,59952835,The Good Shepherd,167,6.7,90199,-30047165
4462,65000000,Drama,43545364,We Are Marshall,131,7.1,50115,-21454636
4463,100000000,Action,75030163,Eragon,104,5.1,112350,-24969837
4464,8700000,Animation,5501616,A Scanner Darkly,100,7.1,94464,-3198384
4465,21000000,Drama,4398392,Black Book,145,7.8,63950,-16601608
4466,0,Drama,751138,El imperio,180,7.0,45610,751138
4467,70000000,Drama,42285169,Lady in the Water,110,5.6,84057,-27714831
4468,2000000,Drama,1985292,Shortbus,101,6.5,28807,-14708
4469,0,Adventure,8319186,Tenacious D in The Pick of Destiny,93,6.8,90830,8319186
4470,19000000,Drama,13756082,Letters from Iwo Jima,141,7.9,139014,-5243918
4471,12000000,Action,27829874,Crank,88,7.0,208393,15829874
4472,19400000,Drama,8060487,Al otro lado del mundo,125,7.5,81655,-11339513
4473,38000000,Comedy,40137776,Stranger Than Fiction,113,7.6,196901,2137776
4474,63000000,Drama,70278893,World Trade Center,129,6.0,70654,7278893
4475,15500000,Comedy,7774730,Criaturas rastreras,95,6.5,65460,-7725270
4476,100000000,Animation,198000317,Happy Feet,108,6.5,144200,98000317
4477,40000000,Adventure,81612565,Eight Below,120,7.3,52356,41612565
4478,40000000,Drama,52330111,The Lake House,99,6.8,121026,12330111
4479,90000000,Drama,33602376,Flags of our Fathers,135,7.1,106291,-56397624
4480,80000000,Animation,155019340,Over the Hedge,83,6.8,136214,75019340
4481,6000000,Biography,17605861,The Last King of Scotland,123,7.7,154942,11605861
4482,50000000,Action,62318875,Underworld: Evolution,106,6.7,169745,12318875
4483,149000000,Animation,64665672,Flushed Away,85,6.6,92380,-84334328
4484,25000000,Horror,54098051,Destino final 3,93,5.8,110532,29098051
4485,15000000,Drama,31567134,United 93,111,7.6,87699,16567134
4486,30000000,Action,18500966,Ultraviolet,88,4.4,73282,-11499034
4487,10000000,Adventure,5490423,Rescue Dawn,120,7.3,89482,-4509577
4488,0,Comedy,24942,Cashback,102,7.2,76132,24942
4489,0,Crime,6177192,Tell No One,131,7.6,41947,6177192
4490,32000000,Comedy,80197993,Nacho Libre,92,5.7,69721,48197993
4491,15000000,Crime,17508670,Notes on a Scandal,92,7.4,67309,2508670
4492,0,Biography,56441711,The Queen,103,7.3,91427,56441711
4493,33000000,Action,34020814,Serpientes a bordo,105,5.6,120282,1020814
4494,40000000,Biography,57789574,Invincible,105,7.1,55713,17789574
4495,12000000,Comedy,18595716,Aquamarine,100,5.3,33023,6595716
4496,0,Animation,881302,Paprika,90,7.7,51679,881302
4497,40000000,Horror,23643531,The Wicker Man,102,3.7,56253,-16356469
4498,20000000,Action,18843314,The Marine,92,4.7,28911,-1156686
4499,17500000,Comedy,19185184,Beerfest,110,6.3,57005,1685184
4500,50000000,Crime,22518325,La Dalia Negra,121,5.6,65604,-27481675
4501,25000000,Horror,54607383,The Omen,110,5.5,50944,29607383
4502,4000000,Drama,7006708,Bug,102,6.1,29353,3006708
4503,28000000,Comedy,17324744,Just My Luck,100,5.4,47270,-10675256
4504,33000000,Action,57651794,The Benchwarmers,80,5.6,42905,24651794
4505,45000000,Comedy,90710620,Scary Movie 4,83,5.1,99473,45710620
4506,50000000,Comedy,88715192,Failure to Launch,97,5.6,62338,38715192
4507,4000000,Comedy,10525717,Scoop,96,6.7,71751,6525717
4508,10000000,Horror,7025803,Turistas,93,5.3,32558,-2974197
4509,21000000,Action,480314,DOA: Dead or Alive,87,4.8,39969,-20519686
4510,70000000,Action,55011732,The Guardian,139,6.9,78977,-14988268
4511,0,Comedy,2197331,Rang De Basanti,157,8.3,84309,2197331
4512,0,Comedy,12899867,Volver,121,7.6,81978,12899867
4513,15000000,Horror,47860214,When a Stranger Calls,87,5.1,37253,32860214
4514,65000000,Adventure,82226474,The Pink Panther,93,5.6,70105,17226474
4515,10000000,Drama,3960414,Peaceful Warrior,100,7.3,22445,-6039586
4516,1000000,Comedy,316996,Wristcutters: A Love Story,88,7.4,48536,-683004
4517,35000000,Action,11631245,Zoom,100,4.3,16115,-23368755
4518,0,Comedy,136432,Severance,96,6.5,33173,136432
4519,0,Comedy,82985708,Charlotte's Web,97,6.3,30383,82985708
4520,15000000,Comedy,10011274,Penelope,104,6.8,53683,-4988726
4521,0,Drama,14732623,Tristan + Isolde,100,6.9,46906,14732623
4522,55000000,Drama,7221458,All the King's Men,128,6.2,21583,-47778542
4523,20000000,Comedy,48548426,Date Movie,83,2.7,52303,28548426
4524,13000000,Comedy,4857376,"Paris, je t'aime",120,7.3,65342,-8142624
4525,80000000,Animation,195330621,Ice Age: The Meltdown,91,6.9,211943,115330621
4526,0,Comedy,21160089,ATL,105,6.0,8872,21160089
4527,5000000,Comedy,24138847,Clerks II,97,7.4,119342,19138847
4528,64000000,Comedy,58645052,Littleman,100,4.3,42365,-5354948
4529,0,Comedy,15269668,Catch and Release,112,6.0,19855,15269668
4530,17000000,Action,6855137,Running Scared,122,7.4,91057,-10144863
4531,0,Drama,44720,Candy,108,7.3,38145,44720
4532,17000000,Comedy,275380,Southland Tales,145,5.5,33669,-16724620
4533,40000000,Action,652526,Alex Rider: Operation Stormbreaker,93,5.1,21238,-39347474
4534,0,Drama,22490,The Exterminating Angels,100,5.5,2583,22490
4535,20000000,Horror,20259297,Pulse,90,4.7,25920,259297
4536,0,Action,24623719,Fearless,104,7.7,65534,24623719
4537,30000000,Comedy,22530295,My Super Ex-Girlfriend,96,5.1,56128,-7469705
4538,28000000,Biography,14415222,Hollywoodland,126,6.5,30288,-13584778
4539,30000000,Crime,38432823,Gridiron Gang,125,6.9,35771,8432823
4540,86000000,Animation,15132763,Arthur and the Invisibles,94,6.0,27672,-70867237
4541,9000000,Horror,23086480,Stay Alive,85,5.1,26907,14086480
4542,0,Comedy,2706659,The History Boys,109,6.9,18566,2706659
4543,0,Comedy,82987,Black Sheep,87,5.8,36120,82987
